Voltage, Current, Power, Temperature, Time
   5.999,   0.693,   4.157,  -3.200,5330275
   6.997,   0.073,   0.512,  -3.200,5331398
   6.997,   0.073,   0.511,  -3.300,5332517
   6.997,   0.073,   0.511,  -3.300,5333640
   6.127,   0.609,   3.732,  -3.300,5334798
   6.991,   0.073,   0.512,  -3.300,5335960
   6.997,   0.073,   0.511,  -3.300,5337079
   6.997,   0.073,   0.511,  -3.300,5338201
   7.000,   0.073,   0.511,  -3.400,5339326
   6.002,   0.693,   4.159,  -3.400,5340526
   6.994,   0.073,   0.511,  -3.400,5341665
   6.997,   0.073,   0.511,  -3.400,5342787
   6.997,   0.073,   0.511,  -3.400,5343906
   6.997,   0.073,   0.511,  -3.400,5345028
   7.000,   0.073,   0.511,  -3.400,5346148
   6.002,   0.692,   4.154,  -3.400,5347348
   6.994,   0.073,   0.512,  -3.500,5348487
   6.997,   0.073,   0.511,  -3.500,5349609
   6.997,   0.073,   0.511,  -3.500,5350728
   6.997,   0.073,   0.511,  -3.500,5351849
   7.000,   0.073,   0.511,  -3.500,5352971
   5.999,   0.693,   4.158,  -3.500,5354172
   6.997,   0.073,   0.511,  -3.500,5355289
   6.997,   0.073,   0.511,  -3.500,5356411
   6.997,   0.073,   0.511,  -3.500,5357531
   6.997,   0.073,   0.511,  -3.500,5358654
   7.000,   0.073,   0.511,  -3.600,5359793
   5.999,   0.693,   4.158,  -3.600,5360974
   6.997,   0.073,   0.511,  -3.600,5362094
   6.997,   0.073,   0.511,  -3.600,5363216
   6.997,   0.073,   0.511,  -3.600,5364335
   6.997,   0.073,   0.511,  -3.600,5365463
   6.124,   0.609,   3.731,  -3.700,5366640
   6.994,   0.073,   0.511,  -3.700,5367783
   6.997,   0.073,   0.512,  -3.700,5368901
   6.997,   0.073,   0.511,  -3.700,5370024
   6.997,   0.073,   0.511,  -3.700,5371143
   7.000,   0.073,   0.511,  -3.700,5372285
   5.999,   0.693,   4.158,  -3.700,5373463
   6.997,   0.073,   0.511,  -3.700,5374585
   6.997,   0.073,   0.511,  -3.800,5375704
   6.997,   0.073,   0.511,  -3.800,5376828
   6.997,   0.073,   0.511,  -3.800,5377946
   7.000,   0.073,   0.511,  -3.800,5379094
   5.996,   0.693,   4.157,  -3.800,5380273
   6.997,   0.073,   0.512,  -3.800,5381394
   6.997,   0.073,   0.511,  -3.800,5382513
   6.997,   0.073,   0.511,  -3.800,5383636
   7.000,   0.073,   0.511,  -3.800,5384756
   5.999,   0.693,   4.159,  -3.800,5385957
   6.997,   0.073,   0.511,  -3.900,5387077
   6.997,   0.073,   0.511,  -3.900,5388199
   6.997,   0.073,   0.511,  -3.900,5389319
   6.997,   0.073,   0.512,  -3.900,5390441
   7.000,   0.073,   0.511,  -3.900,5391585
   5.996,   0.693,   4.156,  -3.900,5392765
   6.997,   0.073,   0.511,  -3.900,5393886
   6.997,   0.073,   0.511,  -3.900,5395014
   6.997,   0.073,   0.511,  -4.000,5396134
   6.997,   0.073,   0.511,  -4.000,5397256
   6.997,   0.073,   0.511,  -4.000,5398375
   7.000,   0.073,   0.511,  -4.000,5399517
   5.996,   0.693,   4.156,  -4.000,5400695
   6.997,   0.073,   0.511,  -4.000,5401817
   6.997,   0.073,   0.511,  -4.000,5402937
   6.997,   0.073,   0.511,  -4.000,5404063
   6.997,   0.073,   0.511,  -4.100,5405182
   7.000,   0.073,   0.511,  -4.100,5406325
   5.996,   0.693,   4.156,  -4.100,5407503
   6.997,   0.073,   0.512,  -4.100,5408626
   6.997,   0.073,   0.511,  -4.100,5409744
   6.997,   0.073,   0.511,  -4.100,5410868
   6.997,   0.073,   0.511,  -4.100,5411986
   7.000,   0.073,   0.511,  -4.100,5413129
   5.996,   0.693,   4.156,  -4.200,5414306
   6.997,   0.073,   0.511,  -4.200,5415430
   6.997,   0.073,   0.511,  -4.200,5416548
   6.997,   0.073,   0.511,  -4.200,5417676
   6.997,   0.073,   0.511,  -4.200,5418795
   7.000,   0.073,   0.511,  -4.200,5419917
   5.996,   0.693,   4.157,  -4.300,5421115
   6.997,   0.073,   0.511,  -4.300,5422237
   6.997,   0.073,   0.511,  -4.300,5423356
   6.997,   0.073,   0.511,  -4.300,5424479
   6.997,   0.073,   0.511,  -4.300,5425597
   7.000,   0.073,   0.511,  -4.300,5426720
   5.996,   0.693,   4.157,  -4.300,5427917
   6.997,   0.073,   0.511,  -4.300,5429041
   6.997,   0.073,   0.511,  -4.300,5430165
   6.997,   0.073,   0.511,  -4.300,5431287
   6.997,   0.073,   0.511,  -4.400,5432406
   7.000,   0.073,   0.511,  -4.400,5433548
   5.996,   0.693,   4.156,  -4.300,5434726
   6.997,   0.073,   0.511,  -4.300,5435848
   6.997,   0.073,   0.511,  -4.300,5436967
   6.997,   0.073,   0.511,  -4.300,5438090
   6.997,   0.073,   0.511,  -4.400,5439209
   6.997,   0.073,   0.511,  -4.400,5440332
   6.121,   0.609,   3.729,  -4.400,5441511
   6.994,   0.073,   0.511,  -4.400,5442658
   6.997,   0.073,   0.511,  -4.500,5443777
   6.997,   0.073,   0.511,  -4.500,5444899
   6.997,   0.073,   0.511,  -4.500,5446019
   7.000,   0.073,   0.511,  -4.500,5447141
   5.996,   0.693,   4.157,  -4.500,5448339
   6.994,   0.073,   0.511,  -4.500,5449461
   6.997,   0.073,   0.511,  -4.500,5450580
   6.997,   0.073,   0.511,  -4.500,5451702
   6.997,   0.073,   0.511,  -4.600,5452821
   6.997,   0.073,   0.511,  -4.600,5453943
   6.997,   0.073,   0.511,  -4.600,5455063
   7.000,   0.073,   0.511,  -4.600,5456210
   5.990,   0.694,   4.157,  -4.600,5457388
   6.997,   0.073,   0.511,  -4.600,5458510
   6.997,   0.073,   0.511,  -4.600,5459630
   6.997,   0.073,   0.511,  -4.600,5460752
   6.997,   0.073,   0.511,  -4.600,5461871
   6.997,   0.073,   0.511,  -4.600,5462994
   6.997,   0.073,   0.511,  -4.700,5464113
   6.997,   0.073,   0.511,  -4.700,5465255
   5.990,   0.694,   4.158,  -4.700,5466433
   6.997,   0.073,   0.511,  -4.700,5467555
   6.997,   0.073,   0.511,  -4.700,5468679
   6.997,   0.073,   0.511,  -4.700,5469802
   6.997,   0.073,   0.511,  -4.800,5470920
   6.997,   0.073,   0.511,  -4.800,5472044
   6.997,   0.073,   0.511,  -4.800,5473162
   6.997,   0.073,   0.511,  -4.800,5474285
   6.997,   0.073,   0.511,  -4.800,5475403
   6.997,   0.073,   0.511,  -4.800,5476527
   6.997,   0.073,   0.511,  -4.800,5477645
   6.997,   0.073,   0.511,  -4.800,5478768
   6.997,   0.073,   0.511,  -4.900,5479886
   6.997,   0.073,   0.511,  -4.900,5481009
   6.997,   0.073,   0.511,  -4.900,5482133
   6.997,   0.073,   0.511,  -4.900,5483255
   6.997,   0.073,   0.511,  -4.900,5484375
   6.997,   0.073,   0.511,  -4.900,5485497
   6.997,   0.073,   0.511,  -4.900,5486615
   6.997,   0.073,   0.511,  -4.900,5487737
   6.997,   0.073,   0.511,  -4.900,5488857
   6.997,   0.073,   0.511,  -4.900,5489979
   6.997,   0.073,   0.511,  -4.900,5491096
   6.997,   0.073,   0.511,  -4.900,5492216
   6.997,   0.073,   0.511,  -5.000,5493335
   6.997,   0.073,   0.511,  -5.000,5494460
   6.997,   0.073,   0.511,  -5.000,5495579
   6.997,   0.073,   0.511,  -5.000,5496701
   6.109,   0.609,   3.722,  -5.000,5497880
   6.997,   0.073,   0.511,  -5.000,5499022
   6.997,   0.073,   0.511,  -5.000,5500141
   6.997,   0.073,   0.511,  -5.000,5501262
   6.115,   0.609,   3.725,  -5.000,5502422
   6.988,   0.073,   0.510,  -5.000,5503583
   6.997,   0.073,   0.511,  -5.100,5504703
   6.997,   0.073,   0.511,  -5.100,5505824
   6.997,   0.073,   0.511,  -5.100,5506949
   6.997,   0.073,   0.511,  -5.100,5508071
   6.997,   0.073,   0.511,  -5.100,5509190
   7.000,   0.073,   0.511,  -5.100,5510312
   5.984,   0.694,   4.153,  -5.100,5511511
   6.997,   0.073,   0.511,  -5.100,5512633
   6.997,   0.073,   0.511,  -5.200,5513752
   6.997,   0.073,   0.511,  -5.200,5514874
   6.997,   0.073,   0.511,  -5.200,5515994
   6.997,   0.073,   0.511,  -5.200,5517116
   6.997,   0.073,   0.511,  -5.200,5518235
   6.997,   0.073,   0.511,  -5.200,5519357
   6.115,   0.609,   3.726,  -5.200,5520521
   6.988,   0.073,   0.510,  -5.200,5521683
   6.997,   0.073,   0.511,  -5.300,5522801
   6.997,   0.073,   0.511,  -5.300,5523923
   6.997,   0.073,   0.511,  -5.300,5525042
   6.997,   0.073,   0.510,  -5.300,5526166
   6.997,   0.073,   0.511,  -5.300,5527284
   6.997,   0.073,   0.511,  -5.300,5528408
   7.000,   0.073,   0.511,  -5.300,5529526
   5.984,   0.694,   4.154,  -5.300,5530734
   6.994,   0.073,   0.511,  -5.400,5531852
   6.997,   0.073,   0.510,  -5.400,5532980
   6.997,   0.073,   0.510,  -5.400,5534099
   6.997,   0.073,   0.511,  -5.400,5535221
   6.997,   0.073,   0.511,  -5.400,5536340
   6.997,   0.073,   0.511,  -5.400,5537462
   6.997,   0.073,   0.511,  -5.400,5538581
   6.997,   0.073,   0.511,  -5.400,5539724
   5.984,   0.695,   4.159,  -5.400,5540902
   6.997,   0.073,   0.511,  -5.400,5542025
   6.997,   0.073,   0.511,  -5.400,5543144
   6.997,   0.073,   0.511,  -5.400,5544265
   6.997,   0.073,   0.511,  -5.500,5545384
   6.997,   0.073,   0.511,  -5.500,5546505
   6.997,   0.073,   0.511,  -5.500,5547624
   6.997,   0.073,   0.511,  -5.500,5548746
   6.997,   0.073,   0.511,  -5.500,5549865
   7.000,   0.073,   0.510,  -5.500,5550988
   5.987,   0.694,   4.156,  -5.500,5552186
   6.997,   0.073,   0.511,  -5.500,5553308
   6.997,   0.073,   0.511,  -5.500,5554427
   6.997,   0.073,   0.511,  -5.500,5555550
   6.997,   0.073,   0.510,  -5.600,5556669
   6.997,   0.073,   0.511,  -5.600,5557791
   6.997,   0.073,   0.511,  -5.600,5558917
   6.997,   0.073,   0.510,  -5.600,5560038
   6.112,   0.610,   3.730,  -5.600,5561217
   6.994,   0.073,   0.510,  -5.600,5562358
   6.997,   0.073,   0.511,  -5.600,5563479
   6.997,   0.073,   0.511,  -5.600,5564600
   6.997,   0.073,   0.510,  -5.700,5565719
   6.997,   0.073,   0.511,  -5.700,5566841
   6.997,   0.073,   0.510,  -5.700,5567961
   6.997,   0.073,   0.510,  -5.700,5569083
   6.997,   0.073,   0.510,  -5.700,5570202
   7.000,   0.073,   0.511,  -5.700,5571349
   5.980,   0.695,   4.158,  -5.700,5572528
   6.997,   0.073,   0.511,  -5.700,5573650
   6.997,   0.073,   0.510,  -5.700,5574769
   6.997,   0.073,   0.511,  -5.700,5575891
   6.997,   0.073,   0.511,  -5.800,5577011
   6.997,   0.073,   0.510,  -5.800,5578133
   6.997,   0.073,   0.510,  -5.800,5579252
   6.997,   0.073,   0.511,  -5.800,5580375
   6.997,   0.073,   0.510,  -5.800,5581494
   6.997,   0.073,   0.511,  -5.800,5582616
   6.997,   0.073,   0.510,  -5.800,5583735
   6.997,   0.073,   0.510,  -5.800,5584863
   6.997,   0.073,   0.511,  -5.900,5585981
   6.997,   0.073,   0.511,  -5.900,5587104
   6.997,   0.073,   0.510,  -5.900,5588222
   6.997,   0.073,   0.510,  -5.900,5589346
   6.997,   0.073,   0.511,  -5.900,5590464
   6.997,   0.073,   0.510,  -5.900,5591587
   6.997,   0.073,   0.510,  -5.900,5592706
   6.997,   0.073,   0.510,  -5.900,5593829
   6.997,   0.073,   0.510,  -5.900,5594947
   6.997,   0.073,   0.510,  -5.900,5596070
   6.997,   0.073,   0.510,  -6.000,5597195
   6.997,   0.073,   0.510,  -6.000,5598317
   6.997,   0.073,   0.510,  -6.000,5599436
   6.997,   0.073,   0.510,  -6.000,5600559
   6.997,   0.073,   0.510,  -6.000,5601678
   6.997,   0.073,   0.511,  -6.000,5602800
   6.997,   0.073,   0.511,  -6.000,5603919
   6.997,   0.073,   0.511,  -6.000,5605042
   6.997,   0.073,   0.510,  -6.000,5606161
   6.997,   0.073,   0.510,  -6.000,5607282
   6.997,   0.073,   0.510,  -6.100,5608401
   6.997,   0.073,   0.510,  -6.100,5609529
   6.997,   0.073,   0.510,  -6.100,5610669
   5.971,   0.696,   4.157,  -6.100,5611849
   6.997,   0.073,   0.510,  -6.100,5612968
   6.997,   0.073,   0.511,  -6.100,5614153
   6.997,   0.073,   0.511,  -6.100,5615271
   6.997,   0.073,   0.510,  -6.100,5616395
   6.997,   0.073,   0.510,  -6.100,5617513
   6.997,   0.073,   0.510,  -6.100,5618636
   7.000,   0.073,   0.510,  -6.200,5619775
   5.974,   0.695,   4.153,  -6.200,5620957
   6.997,   0.073,   0.510,  -6.200,5622075
   6.997,   0.073,   0.511,  -6.200,5623203
   6.997,   0.073,   0.510,  -6.200,5624322
   6.997,   0.073,   0.510,  -6.200,5625445
   6.997,   0.073,   0.510,  -6.200,5626563
   6.997,   0.073,   0.510,  -6.200,5627686
   6.997,   0.073,   0.510,  -6.200,5628805
   6.997,   0.073,   0.510,  -6.200,5629928
   6.997,   0.073,   0.510,  -6.300,5631046
   7.000,   0.073,   0.510,  -6.300,5632189
   5.977,   0.695,   4.156,  -6.300,5633366
   6.997,   0.073,   0.510,  -6.300,5634489
   6.997,   0.073,   0.510,  -6.300,5635613
   6.997,   0.073,   0.510,  -6.300,5636736
   6.997,   0.073,   0.510,  -6.300,5637855
   6.997,   0.073,   0.510,  -6.300,5638977
   6.997,   0.073,   0.510,  -6.300,5640096
   6.997,   0.073,   0.510,  -6.300,5641219
   6.997,   0.073,   0.510,  -6.400,5642338
   6.997,   0.073,   0.510,  -6.400,5643480
   5.977,   0.695,   4.156,  -6.300,5644657
   6.994,   0.073,   0.510,  -6.300,5645779
   6.997,   0.073,   0.510,  -6.400,5646899
   6.997,   0.073,   0.510,  -6.400,5648021
   6.997,   0.073,   0.510,  -6.400,5649145
   6.997,   0.073,   0.510,  -6.400,5650268
   6.997,   0.073,   0.510,  -6.400,5651388
   6.994,   0.073,   0.510,  -6.400,5652509
   6.994,   0.073,   0.510,  -6.500,5653628
   6.994,   0.073,   0.510,  -6.500,5654750
   6.994,   0.073,   0.510,  -6.500,5655870
   6.994,   0.073,   0.510,  -6.500,5656991
   6.994,   0.073,   0.510,  -6.500,5658110
   6.994,   0.073,   0.510,  -6.500,5659233
   6.994,   0.073,   0.510,  -6.500,5660353
   6.994,   0.073,   0.510,  -6.500,5661480
   6.994,   0.073,   0.510,  -6.500,5662599
   6.994,   0.073,   0.510,  -6.500,5663722
   6.994,   0.073,   0.510,  -6.500,5664840
   6.994,   0.073,   0.510,  -6.500,5665970
   6.994,   0.073,   0.510,  -6.600,5667089
   6.994,   0.073,   0.510,  -6.600,5668211
   6.994,   0.073,   0.510,  -6.600,5669329
   6.994,   0.073,   0.510,  -6.600,5670453
   6.994,   0.073,   0.510,  -6.600,5671571
   6.994,   0.073,   0.510,  -6.600,5672693
   6.994,   0.073,   0.510,  -6.600,5673817
   6.994,   0.073,   0.510,  -6.600,5674941
   6.994,   0.073,   0.510,  -6.600,5676059
   6.994,   0.073,   0.510,  -6.600,5677182
   6.994,   0.073,   0.510,  -6.700,5678301
   6.994,   0.073,   0.510,  -6.700,5679424
   6.994,   0.073,   0.510,  -6.700,5680542
   6.994,   0.073,   0.510,  -6.700,5681665
   6.994,   0.073,   0.510,  -6.700,5682783
   6.994,   0.073,   0.510,  -6.700,5683906
   6.994,   0.073,   0.510,  -6.700,5685024
   6.994,   0.073,   0.510,  -6.700,5686147
   6.994,   0.073,   0.510,  -6.700,5687271
   6.994,   0.073,   0.510,  -6.700,5688393
   6.997,   0.073,   0.510,  -6.700,5689512
   6.994,   0.073,   0.510,  -6.700,5690635
   6.997,   0.073,   0.510,  -6.700,5691754
   6.994,   0.073,   0.510,  -6.700,5692876
   6.997,   0.073,   0.510,  -6.800,5693995
   6.997,   0.073,   0.510,  -6.800,5695118
   6.997,   0.073,   0.510,  -6.800,5696237
   6.997,   0.073,   0.510,  -6.800,5697360
   6.997,   0.073,   0.510,  -6.800,5698480
   6.997,   0.073,   0.510,  -6.800,5699606
   6.997,   0.073,   0.510,  -6.800,5700726
   6.997,   0.073,   0.510,  -6.800,5701848
   6.997,   0.073,   0.510,  -6.800,5702967
   6.997,   0.073,   0.510,  -6.800,5704088
   6.997,   0.073,   0.510,  -6.900,5705207
   6.997,   0.073,   0.510,  -6.900,5706330
   6.997,   0.073,   0.510,  -6.900,5707450
   6.997,   0.073,   0.510,  -6.900,5708571
   6.997,   0.073,   0.510,  -6.900,5709690
   6.997,   0.073,   0.510,  -6.900,5710813
   6.997,   0.073,   0.510,  -6.900,5711938
   6.997,   0.073,   0.510,  -6.900,5713060
   6.997,   0.073,   0.510,  -6.900,5714179
   6.997,   0.073,   0.510,  -6.900,5715302
   6.997,   0.073,   0.510,  -7.000,5716421
   6.997,   0.073,   0.510,  -7.000,5717542
   6.997,   0.073,   0.510,  -7.000,5718662
   6.997,   0.073,   0.510,  -7.000,5719784
   6.997,   0.073,   0.510,  -7.000,5720903
   6.997,   0.073,   0.510,  -7.000,5722025
   6.997,   0.073,   0.510,  -7.000,5723144
   6.997,   0.073,   0.510,  -7.000,5724266
   6.997,   0.073,   0.510,  -7.000,5725389
   6.997,   0.073,   0.510,  -7.000,5726512
   6.997,   0.073,   0.510,  -7.100,5727630
   6.997,   0.073,   0.510,  -7.100,5728754
   6.997,   0.073,   0.510,  -7.100,5729872
   6.997,   0.073,   0.510,  -7.100,5730996
   6.997,   0.073,   0.510,  -7.100,5732113
   6.997,   0.073,   0.510,  -7.100,5733237
   6.997,   0.073,   0.510,  -7.100,5734355
   6.997,   0.073,   0.510,  -7.100,5735478
   6.997,   0.073,   0.510,  -7.100,5736596
   6.997,   0.073,   0.510,  -7.100,5737723
   6.997,   0.073,   0.510,  -7.100,5738841
   6.997,   0.073,   0.510,  -7.100,5739963
   6.997,   0.073,   0.509,  -7.100,5741080
   6.997,   0.073,   0.510,  -7.100,5742201
   6.997,   0.073,   0.510,  -7.100,5743320
   6.997,   0.073,   0.510,  -7.100,5744442
   6.997,   0.073,   0.510,  -7.200,5745561
   6.997,   0.073,   0.510,  -7.200,5746683
   7.000,   0.073,   0.510,  -7.200,5747803
   5.980,   0.695,   4.159,  -7.200,5749005
   6.997,   0.073,   0.509,  -7.200,5750124
   6.997,   0.073,   0.510,  -7.200,5751252
   6.997,   0.073,   0.510,  -7.200,5752372
   6.997,   0.073,   0.510,  -7.200,5753493
   6.997,   0.073,   0.510,  -7.200,5754613
   6.997,   0.073,   0.510,  -7.200,5755735
   6.997,   0.073,   0.510,  -7.200,5756855
   6.997,   0.073,   0.510,  -7.200,5757976
   6.997,   0.073,   0.510,  -7.300,5759095
   6.997,   0.073,   0.509,  -7.300,5760218
   6.997,   0.073,   0.510,  -7.300,5761337
   6.997,   0.073,   0.510,  -7.300,5762458
   6.997,   0.073,   0.510,  -7.300,5763582
   6.997,   0.073,   0.510,  -7.300,5764705
   6.997,   0.073,   0.510,  -7.300,5765824
   6.997,   0.073,   0.510,  -7.300,5766946
   6.997,   0.073,   0.510,  -7.300,5768066
   6.997,   0.073,   0.510,  -7.300,5769188
   6.997,   0.073,   0.510,  -7.300,5770307
   6.997,   0.073,   0.510,  -7.300,5771429
   6.997,   0.073,   0.510,  -7.400,5772548
   6.997,   0.073,   0.510,  -7.400,5773671
   6.997,   0.073,   0.509,  -7.400,5774790
   6.997,   0.073,   0.510,  -7.400,5775919
   6.997,   0.073,   0.509,  -7.400,5777037
   6.997,   0.073,   0.509,  -7.400,5778161
   6.997,   0.073,   0.510,  -7.400,5779279
   6.997,   0.073,   0.510,  -7.400,5780402
   6.997,   0.073,   0.509,  -7.400,5781520
   6.997,   0.073,   0.509,  -7.400,5782644
   6.997,   0.073,   0.509,  -7.400,5783762
   6.997,   0.073,   0.509,  -7.400,5784886
   6.997,   0.073,   0.509,  -7.500,5786004
   6.997,   0.073,   0.509,  -7.500,5787127
   6.997,   0.073,   0.509,  -7.500,5788246
   6.997,   0.073,   0.509,  -7.500,5789373
   6.997,   0.073,   0.509,  -7.500,5790492
   6.997,   0.073,   0.509,  -7.500,5791614
   6.997,   0.073,   0.509,  -7.500,5792733
   6.997,   0.073,   0.509,  -7.500,5793856
   6.997,   0.073,   0.509,  -7.500,5794974
   6.997,   0.073,   0.509,  -7.500,5796097
   6.997,   0.073,   0.509,  -7.500,5797216
   6.997,   0.073,   0.509,  -7.500,5798338
   6.997,   0.073,   0.509,  -7.500,5799457
   6.997,   0.073,   0.509,  -7.500,5800587
   6.997,   0.073,   0.510,  -7.500,5801711
   6.997,   0.073,   0.509,  -7.500,5802832
   6.997,   0.073,   0.509,  -7.600,5803952
   6.997,   0.073,   0.509,  -7.600,5805075
   6.997,   0.073,   0.509,  -7.600,5806194
   6.997,   0.073,   0.509,  -7.600,5807315
   6.997,   0.073,   0.509,  -7.600,5808436
   6.997,   0.073,   0.509,  -7.600,5809557
   6.997,   0.073,   0.509,  -7.600,5810676
   6.997,   0.073,   0.509,  -7.600,5811800
   6.997,   0.073,   0.509,  -7.600,5812919
   6.997,   0.073,   0.509,  -7.600,5814046
   6.997,   0.073,   0.509,  -7.600,5815165
   6.997,   0.073,   0.509,  -7.600,5816288
   6.997,   0.073,   0.509,  -7.600,5817407
   6.997,   0.073,   0.509,  -7.600,5818529
   6.997,   0.073,   0.509,  -7.700,5819648
   6.997,   0.073,   0.509,  -7.700,5820772
   6.997,   0.073,   0.509,  -7.700,5821890
   6.997,   0.073,   0.509,  -7.700,5823012
   6.997,   0.073,   0.509,  -7.700,5824132
   6.997,   0.073,   0.509,  -7.700,5825254
   6.997,   0.073,   0.509,  -7.700,5826373
   6.997,   0.073,   0.510,  -7.700,5827501
   6.997,   0.073,   0.509,  -7.700,5828619
   6.997,   0.073,   0.509,  -7.700,5829742
   6.997,   0.073,   0.510,  -7.700,5830860
   6.997,   0.073,   0.509,  -7.700,5831984
   6.997,   0.073,   0.509,  -7.700,5833102
   6.997,   0.073,   0.509,  -7.700,5834224
   6.997,   0.073,   0.509,  -7.800,5835342
   6.997,   0.073,   0.509,  -7.800,5836466
   6.997,   0.073,   0.509,  -7.800,5837584
   6.997,   0.073,   0.509,  -7.800,5838707
   6.997,   0.073,   0.509,  -7.800,5839846
   6.997,   0.073,   0.509,  -7.800,5840968
   6.997,   0.073,   0.509,  -7.800,5842087
   6.997,   0.073,   0.509,  -7.800,5843210
   6.997,   0.073,   0.509,  -7.800,5844329
   6.997,   0.073,   0.509,  -7.800,5845451
   6.997,   0.073,   0.509,  -7.800,5846571
   6.997,   0.073,   0.509,  -7.800,5847693
   6.997,   0.073,   0.509,  -7.800,5848812
   6.997,   0.073,   0.509,  -7.800,5849934
   6.997,   0.073,   0.509,  -7.900,5851054
   6.997,   0.073,   0.509,  -7.900,5852176
   6.997,   0.073,   0.509,  -7.900,5853299
   6.997,   0.073,   0.509,  -7.900,5854423
   6.997,   0.073,   0.509,  -7.900,5855541
   6.997,   0.073,   0.509,  -7.900,5856663
   6.997,   0.073,   0.509,  -7.900,5857781
   6.997,   0.073,   0.509,  -7.900,5858905
   6.997,   0.073,   0.509,  -7.900,5860023
   6.997,   0.073,   0.509,  -7.900,5861146
   6.997,   0.073,   0.509,  -7.900,5862264
   6.997,   0.073,   0.509,  -7.900,5863387
   6.997,   0.073,   0.509,  -7.900,5864505
   6.997,   0.073,   0.509,  -7.900,5865633
   6.997,   0.073,   0.509,  -8.000,5866753
   6.997,   0.073,   0.509,  -8.000,5867875
   6.997,   0.073,   0.509,  -7.900,5868994
   6.997,   0.073,   0.509,  -7.900,5870116
   6.997,   0.073,   0.509,  -8.000,5871236
   6.997,   0.073,   0.509,  -8.000,5872357
   6.997,   0.073,   0.509,  -8.000,5873476
   6.997,   0.073,   0.509,  -8.000,5874598
   6.997,   0.073,   0.509,  -8.000,5875716
   6.997,   0.073,   0.509,  -8.000,5876836
   6.997,   0.073,   0.509,  -8.000,5877958
   6.997,   0.073,   0.509,  -8.000,5879078
   6.997,   0.073,   0.509,  -8.000,5880199
   6.997,   0.073,   0.509,  -8.000,5881320
   6.997,   0.073,   0.509,  -8.000,5882440
   6.997,   0.073,   0.509,  -8.000,5883561
   6.997,   0.073,   0.509,  -8.100,5884682
   6.997,   0.073,   0.509,  -8.100,5885803
   6.997,   0.073,   0.509,  -8.100,5886923
   6.997,   0.073,   0.509,  -8.100,5888045
   6.997,   0.073,   0.509,  -8.100,5889165
   6.997,   0.073,   0.509,  -8.100,5890286
   6.997,   0.073,   0.509,  -8.100,5891410
   6.997,   0.073,   0.509,  -8.100,5892533
   6.997,   0.073,   0.509,  -8.100,5893652
   6.997,   0.073,   0.509,  -8.100,5894775
   6.997,   0.073,   0.509,  -8.100,5895895
   6.997,   0.073,   0.509,  -8.100,5897018
   6.997,   0.073,   0.509,  -8.200,5898137
   6.997,   0.073,   0.509,  -8.200,5899260
   6.997,   0.073,   0.509,  -8.200,5900379
   6.997,   0.073,   0.509,  -8.200,5901503
   6.997,   0.073,   0.509,  -8.200,5902621
   6.997,   0.073,   0.509,  -8.200,5903749
   6.997,   0.073,   0.509,  -8.200,5904867
   6.997,   0.073,   0.509,  -8.200,5905991
   6.997,   0.073,   0.509,  -8.200,5907109
   6.997,   0.073,   0.509,  -8.200,5908233
   6.997,   0.073,   0.509,  -8.200,5909351
   6.997,   0.073,   0.509,  -8.200,5910473
   6.997,   0.073,   0.509,  -8.200,5911592
   6.997,   0.073,   0.509,  -8.200,5912715
   6.997,   0.073,   0.509,  -8.200,5913833
   6.997,   0.073,   0.509,  -8.200,5914957
   6.997,   0.073,   0.509,  -8.300,5916082
   6.997,   0.073,   0.509,  -8.300,5917204
   6.997,   0.073,   0.509,  -8.300,5918323
   6.997,   0.073,   0.509,  -8.300,5919444
   6.997,   0.073,   0.509,  -8.300,5920564
   6.997,   0.073,   0.509,  -8.300,5921686
   6.997,   0.073,   0.509,  -8.300,5922806
   6.997,   0.073,   0.509,  -8.300,5923928
   6.997,   0.073,   0.509,  -8.300,5925047
   6.997,   0.073,   0.509,  -8.300,5926170
   6.997,   0.073,   0.509,  -8.300,5927289
   6.997,   0.073,   0.509,  -8.300,5928412
   6.997,   0.073,   0.509,  -8.300,5929536
   6.997,   0.073,   0.509,  -8.300,5930658
   6.997,   0.073,   0.509,  -8.300,5931778
   6.997,   0.073,   0.509,  -8.300,5932906
   6.997,   0.073,   0.509,  -8.400,5934025
   6.997,   0.073,   0.509,  -8.400,5935149
   6.997,   0.073,   0.509,  -8.400,5936268
   6.997,   0.073,   0.509,  -8.400,5937389
   6.997,   0.073,   0.509,  -8.400,5938509
   6.997,   0.073,   0.509,  -8.400,5939631
   6.997,   0.073,   0.509,  -8.400,5940750
   6.997,   0.073,   0.509,  -8.400,5941877
   6.997,   0.073,   0.509,  -8.400,5942996
   6.997,   0.073,   0.509,  -8.400,5944119
   6.997,   0.073,   0.509,  -8.400,5945238
   6.997,   0.073,   0.509,  -8.400,5946361
   6.997,   0.073,   0.509,  -8.400,5947481
   6.997,   0.073,   0.508,  -8.400,5948603
   6.997,   0.073,   0.509,  -8.400,5949722
   6.997,   0.073,   0.508,  -8.400,5950844
   6.997,   0.073,   0.509,  -8.500,5951964
   6.997,   0.073,   0.508,  -8.500,5953086
   6.997,   0.073,   0.509,  -8.500,5954205
   6.997,   0.073,   0.508,  -8.500,5955333
   6.997,   0.073,   0.509,  -8.500,5956451
   6.997,   0.073,   0.509,  -8.500,5957573
   6.997,   0.073,   0.509,  -8.500,5958692
