Voltage, Current, Power, Temperature, Time
   6.963,   0.073,   0.507,  -5.700,4785155
   6.963,   0.073,   0.507,  -5.700,4786271
   6.963,   0.073,   0.507,  -5.700,4787371
   6.963,   0.073,   0.507,  -5.700,4788472
   6.966,   0.073,   0.508,  -5.700,4789570
   6.966,   0.073,   0.508,  -5.700,4790672
   6.966,   0.073,   0.508,  -5.700,4791772
   6.966,   0.073,   0.508,  -5.700,4792878
   6.966,   0.073,   0.508,  -5.700,4793975
   6.966,   0.073,   0.507,  -5.700,4795078
   6.966,   0.073,   0.507,  -5.700,4796177
   6.966,   0.073,   0.508,  -5.700,4797280
   6.966,   0.073,   0.508,  -5.700,4798377
   6.966,   0.073,   0.508,  -5.700,4799479
   6.966,   0.073,   0.508,  -5.700,4800579
   6.966,   0.073,   0.508,  -5.700,4801681
   6.966,   0.073,   0.508,  -5.700,4802779
   6.966,   0.073,   0.507,  -5.700,4803881
   6.966,   0.073,   0.508,  -5.700,4804981
   6.966,   0.073,   0.508,  -5.700,4806086
   6.966,   0.073,   0.508,  -5.700,4807185
   6.966,   0.073,   0.507,  -5.700,4808287
   6.966,   0.073,   0.508,  -5.700,4809387
   6.966,   0.073,   0.508,  -5.700,4810488
   6.966,   0.073,   0.508,  -5.700,4811586
   6.966,   0.073,   0.508,  -5.700,4812689
   6.966,   0.073,   0.508,  -5.600,4813788
   6.966,   0.073,   0.507,  -5.600,4814891
   6.966,   0.073,   0.508,  -5.700,4815989
   6.966,   0.073,   0.508,  -5.700,4817091
   6.966,   0.073,   0.508,  -5.600,4818194
   6.966,   0.073,   0.508,  -5.600,4819297
   6.966,   0.073,   0.507,  -5.700,4820395
   6.966,   0.073,   0.508,  -5.700,4821498
   6.966,   0.073,   0.508,  -5.600,4822598
   6.966,   0.073,   0.508,  -5.600,4823700
   6.966,   0.073,   0.507,  -5.600,4824798
   6.966,   0.073,   0.507,  -5.600,4825900
   6.966,   0.073,   0.508,  -5.600,4826999
   6.966,   0.073,   0.507,  -5.600,4828101
   6.966,   0.073,   0.508,  -5.600,4829199
   6.966,   0.073,   0.508,  -5.600,4830302
   6.966,   0.073,   0.507,  -5.600,4831405
   6.966,   0.073,   0.508,  -5.600,4832506
   6.966,   0.073,   0.508,  -5.600,4833604
   6.966,   0.073,   0.508,  -5.600,4834707
   6.966,   0.073,   0.507,  -5.600,4835807
   6.966,   0.073,   0.508,  -5.600,4836909
   6.966,   0.073,   0.508,  -5.600,4838006
   6.966,   0.073,   0.508,  -5.600,4839108
   6.966,   0.073,   0.508,  -5.600,4840208
   6.966,   0.073,   0.508,  -5.600,4841310
   6.966,   0.073,   0.507,  -5.600,4842407
   6.966,   0.073,   0.508,  -5.600,4843513
   6.966,   0.073,   0.508,  -5.600,4844613
   6.966,   0.073,   0.507,  -5.600,4845715
   6.966,   0.073,   0.507,  -5.600,4846813
   6.966,   0.073,   0.507,  -5.600,4847916
   6.966,   0.073,   0.507,  -5.600,4849015
   6.966,   0.073,   0.508,  -5.600,4850117
   6.966,   0.073,   0.508,  -5.500,4851215
   6.966,   0.073,   0.508,  -5.500,4852318
   6.966,   0.073,   0.508,  -5.500,4853416
   6.966,   0.073,   0.507,  -5.500,4854519
   6.966,   0.073,   0.508,  -5.500,4855621
   6.966,   0.073,   0.508,  -5.500,4856724
   6.966,   0.073,   0.507,  -5.500,4857823
   6.966,   0.073,   0.507,  -5.500,4858926
   6.966,   0.073,   0.507,  -5.500,4860023
   6.966,   0.073,   0.507,  -5.500,4861126
   6.966,   0.073,   0.507,  -5.500,4862226
   6.966,   0.073,   0.507,  -5.500,4863328
   6.969,   0.073,   0.507,  -5.500,4864425
   6.969,   0.073,   0.508,  -5.500,4865528
   6.969,   0.073,   0.507,  -5.500,4866627
   6.969,   0.073,   0.507,  -5.500,4867729
   6.969,   0.073,   0.507,  -5.500,4868831
   6.969,   0.073,   0.507,  -5.500,4869934
   6.969,   0.073,   0.507,  -5.500,4871033
   6.969,   0.073,   0.507,  -5.500,4872135
   6.969,   0.073,   0.507,  -5.500,4873233
   6.969,   0.073,   0.507,  -5.500,4874335
   6.969,   0.073,   0.507,  -5.500,4875435
   6.969,   0.073,   0.507,  -5.500,4876536
   6.969,   0.073,   0.507,  -5.500,4877634
   6.969,   0.073,   0.507,  -5.500,4878737
   6.969,   0.073,   0.507,  -5.500,4879837
   6.969,   0.073,   0.507,  -5.500,4880942
   6.969,   0.073,   0.507,  -5.500,4882039
   6.969,   0.073,   0.507,  -5.500,4883141
   6.969,   0.073,   0.507,  -5.500,4884241
   6.969,   0.073,   0.507,  -5.500,4885343
   6.969,   0.073,   0.507,  -5.400,4886440
   6.969,   0.073,   0.507,  -5.400,4887543
   6.969,   0.073,   0.507,  -5.400,4888642
   6.969,   0.073,   0.507,  -5.400,4889786
   6.969,   0.073,   0.507,  -5.500,4890885
   6.969,   0.073,   0.507,  -5.500,4891987
   6.969,   0.073,   0.507,  -5.500,4893086
   6.969,   0.073,   0.507,  -5.500,4894185
   6.969,   0.073,   0.507,  -5.400,4895285
   6.969,   0.073,   0.507,  -5.400,4896388
   6.969,   0.073,   0.507,  -5.400,4897486
   6.969,   0.073,   0.507,  -5.400,4898587
   6.969,   0.073,   0.507,  -5.400,4899686
   6.969,   0.073,   0.507,  -5.400,4900790
   6.969,   0.073,   0.507,  -5.400,4901889
   6.969,   0.073,   0.507,  -5.400,4902989
   6.969,   0.073,   0.507,  -5.400,4904089
   6.969,   0.073,   0.507,  -5.400,4905192
   6.969,   0.073,   0.507,  -5.400,4906294
   6.969,   0.073,   0.507,  -5.400,4907396
   6.969,   0.073,   0.507,  -5.400,4908508
   6.969,   0.073,   0.507,  -5.400,4909611
   6.969,   0.073,   0.507,  -5.400,4910709
   6.966,   0.073,   0.507,  -5.400,4911811
   6.969,   0.073,   0.507,  -5.400,4912910
   6.969,   0.073,   0.507,  -5.400,4914013
   6.969,   0.073,   0.507,  -5.400,4915111
   6.969,   0.073,   0.507,  -5.400,4916212
   6.969,   0.073,   0.507,  -5.400,4917311
   6.966,   0.073,   0.507,  -5.400,4918418
   6.969,   0.073,   0.507,  -5.400,4919516
   6.969,   0.073,   0.507,  -5.400,4920617
   6.966,   0.073,   0.507,  -5.400,4921716
   6.966,   0.073,   0.507,  -5.400,4922819
   6.969,   0.073,   0.507,  -5.400,4923918
   6.969,   0.073,   0.507,  -5.400,4925020
   6.969,   0.073,   0.507,  -5.400,4926118
   6.966,   0.073,   0.507,  -5.400,4927221
   6.966,   0.073,   0.507,  -5.400,4928320
   6.966,   0.073,   0.507,  -5.400,4929422
   6.966,   0.073,   0.507,  -5.300,4930521
   6.966,   0.073,   0.507,  -5.300,4931636
   6.966,   0.073,   0.507,  -5.300,4932734
   6.969,   0.073,   0.507,  -5.300,4933836
   6.966,   0.073,   0.507,  -5.300,4934935
   6.966,   0.073,   0.507,  -5.300,4936038
   6.966,   0.073,   0.507,  -5.300,4937136
   6.966,   0.073,   0.507,  -5.300,4938237
   6.966,   0.073,   0.507,  -5.300,4939336
   6.966,   0.073,   0.507,  -5.300,4940439
   6.966,   0.073,   0.507,  -5.300,4941538
   6.966,   0.073,   0.507,  -5.300,4942639
   6.966,   0.073,   0.507,  -5.300,4943742
   6.966,   0.073,   0.507,  -5.300,4944845
   6.966,   0.073,   0.507,  -5.300,4945943
   6.966,   0.073,   0.507,  -5.300,4947045
   6.966,   0.073,   0.507,  -5.300,4948144
   6.966,   0.073,   0.507,  -5.300,4949246
   6.966,   0.073,   0.507,  -5.300,4950345
   6.966,   0.073,   0.507,  -5.300,4951446
   6.966,   0.073,   0.507,  -5.300,4952546
   6.966,   0.073,   0.507,  -5.300,4953649
   6.966,   0.073,   0.507,  -5.300,4954747
   6.966,   0.073,   0.507,  -5.300,4955852
   6.966,   0.073,   0.507,  -5.300,4956951
   6.966,   0.073,   0.507,  -5.300,4958053
   6.966,   0.073,   0.507,  -5.300,4959152
   6.966,   0.073,   0.507,  -5.300,4960253
   6.966,   0.073,   0.507,  -5.300,4961352
   6.966,   0.073,   0.507,  -5.300,4962455
   6.966,   0.073,   0.507,  -5.300,4963554
   6.966,   0.073,   0.507,  -5.300,4964656
   6.966,   0.073,   0.507,  -5.300,4965754
   6.966,   0.073,   0.507,  -5.300,4966857
   6.966,   0.073,   0.507,  -5.300,4967956
   6.966,   0.073,   0.507,  -5.300,4969061
   6.966,   0.073,   0.507,  -5.300,4970161
   6.966,   0.073,   0.507,  -5.300,4971264
   6.966,   0.073,   0.507,  -5.300,4972361
   6.966,   0.073,   0.507,  -5.300,4973464
   6.966,   0.073,   0.507,  -5.200,4974563
   6.966,   0.073,   0.507,  -5.200,4975666
   6.966,   0.073,   0.507,  -5.300,4976764
   6.966,   0.073,   0.507,  -5.300,4977865
   6.966,   0.073,   0.507,  -5.300,4978965
   6.966,   0.073,   0.507,  -5.300,4980068
   6.966,   0.073,   0.507,  -5.300,4981170
   6.966,   0.073,   0.507,  -5.300,4982272
   6.966,   0.073,   0.507,  -5.200,4983370
   6.966,   0.073,   0.507,  -5.200,4984473
   6.966,   0.073,   0.507,  -5.200,4985572
   6.966,   0.073,   0.507,  -5.200,4986673
   6.966,   0.073,   0.507,  -5.200,4987772
   6.966,   0.073,   0.507,  -5.200,4988875
   6.966,   0.073,   0.507,  -5.200,4989973
   6.966,   0.073,   0.507,  -5.200,4991075
   6.966,   0.073,   0.507,  -5.200,4992175
   6.966,   0.073,   0.507,  -5.200,4993276
   6.966,   0.073,   0.507,  -5.200,4994379
   6.966,   0.073,   0.507,  -5.200,4995480
   6.966,   0.073,   0.507,  -5.200,4996580
   6.966,   0.073,   0.507,  -5.200,4997683
   6.963,   0.073,   0.506,  -5.200,4998781
   6.966,   0.073,   0.507,  -5.200,4999882
   6.966,   0.073,   0.507,  -5.200,5000982
   6.963,   0.073,   0.506,  -5.200,5002085
   6.966,   0.073,   0.507,  -5.200,5003183
   6.963,   0.073,   0.506,  -5.200,5004284
   6.963,   0.073,   0.506,  -5.200,5005384
   6.963,   0.073,   0.506,  -5.200,5006491
   6.963,   0.073,   0.506,  -5.200,5007589
   6.963,   0.073,   0.506,  -5.200,5008690
   6.963,   0.073,   0.506,  -5.200,5009789
   6.963,   0.073,   0.506,  -5.200,5010892
   6.963,   0.073,   0.506,  -5.200,5011990
   6.963,   0.073,   0.506,  -5.200,5013092
   6.963,   0.073,   0.506,  -5.200,5014191
   6.963,   0.073,   0.506,  -5.200,5015293
   6.963,   0.073,   0.506,  -5.200,5016391
   6.963,   0.073,   0.506,  -5.200,5017493
   6.963,   0.073,   0.506,  -5.200,5018598
   6.963,   0.073,   0.506,  -5.200,5019700
   6.963,   0.073,   0.506,  -5.200,5020797
   6.963,   0.073,   0.506,  -5.200,5021900
   6.963,   0.073,   0.506,  -5.200,5023000
   6.963,   0.073,   0.506,  -5.200,5024102
   6.963,   0.073,   0.506,  -5.100,5025200
   6.963,   0.073,   0.506,  -5.100,5026301
   6.963,   0.073,   0.506,  -5.200,5027401
   6.963,   0.073,   0.506,  -5.200,5028503
   6.963,   0.073,   0.506,  -5.200,5029601
   6.963,   0.073,   0.506,  -5.200,5030704
   6.963,   0.073,   0.506,  -5.100,5031821
   6.963,   0.073,   0.506,  -5.100,5032923
   6.963,   0.073,   0.506,  -5.200,5034021
   6.963,   0.073,   0.506,  -5.200,5035124
   6.963,   0.073,   0.506,  -5.100,5036223
   6.963,   0.073,   0.506,  -5.100,5037325
   6.963,   0.073,   0.506,  -5.100,5038424
   6.963,   0.073,   0.506,  -5.100,5039526
   6.963,   0.073,   0.506,  -5.100,5040625
   6.963,   0.073,   0.506,  -5.100,5041727
   6.963,   0.073,   0.506,  -5.100,5042826
   6.963,   0.073,   0.506,  -5.100,5043934
   6.963,   0.073,   0.506,  -5.100,5045031
   6.963,   0.073,   0.506,  -5.100,5046134
   6.963,   0.073,   0.506,  -5.100,5047234
   6.963,   0.073,   0.506,  -5.100,5048336
   6.963,   0.073,   0.506,  -5.100,5049434
   6.963,   0.073,   0.506,  -5.100,5050536
   6.963,   0.073,   0.506,  -5.100,5051636
   6.963,   0.073,   0.506,  -5.100,5052737
   6.963,   0.073,   0.506,  -5.100,5053836
   6.963,   0.073,   0.506,  -5.100,5054939
   6.963,   0.073,   0.506,  -5.100,5056043
   6.959,   0.073,   0.506,  -5.100,5057143
   6.959,   0.073,   0.506,  -5.100,5058243
   6.963,   0.073,   0.506,  -5.100,5059345
   6.959,   0.073,   0.506,  -5.100,5060444
   6.959,   0.073,   0.506,  -5.100,5061545
   6.959,   0.073,   0.506,  -5.100,5062644
   6.959,   0.073,   0.506,  -5.100,5063748
   6.959,   0.073,   0.506,  -5.100,5064846
   6.959,   0.073,   0.506,  -5.100,5065948
   6.959,   0.073,   0.506,  -5.100,5067046
   6.959,   0.073,   0.505,  -5.100,5068149
   6.959,   0.073,   0.506,  -5.100,5069252
   6.959,   0.073,   0.506,  -5.100,5070355
   6.959,   0.073,   0.506,  -5.100,5071455
   6.959,   0.073,   0.506,  -5.100,5072557
   6.959,   0.073,   0.505,  -5.100,5073654
   6.959,   0.073,   0.506,  -5.100,5074757
   6.959,   0.073,   0.506,  -5.100,5075857
   6.959,   0.073,   0.506,  -5.100,5076959
   6.959,   0.073,   0.506,  -5.100,5078056
   6.959,   0.073,   0.506,  -5.100,5079159
   6.959,   0.073,   0.505,  -5.100,5080259
   6.959,   0.073,   0.505,  -5.100,5081365
   6.959,   0.073,   0.506,  -5.100,5082465
   6.959,   0.073,   0.505,  -5.100,5083568
   6.959,   0.073,   0.505,  -5.100,5084666
   6.959,   0.073,   0.505,  -5.100,5085767
   6.959,   0.073,   0.506,  -5.100,5086867
   6.959,   0.073,   0.506,  -5.100,5087970
   6.959,   0.073,   0.506,  -5.100,5089068
   6.959,   0.073,   0.506,  -5.100,5090169
   6.959,   0.073,   0.506,  -5.100,5091269
   6.959,   0.073,   0.506,  -5.100,5092371
   6.959,   0.073,   0.505,  -5.100,5093470
   6.959,   0.073,   0.505,  -5.100,5094577
   6.959,   0.073,   0.506,  -5.100,5095676
   6.959,   0.073,   0.506,  -5.100,5096778
   6.959,   0.073,   0.506,  -5.000,5097876
   6.959,   0.073,   0.506,  -5.000,5098979
   6.959,   0.073,   0.506,  -5.000,5100078
   6.959,   0.073,   0.506,  -5.000,5101180
   6.959,   0.073,   0.505,  -5.000,5102278
   6.959,   0.073,   0.506,  -5.000,5103382
   6.959,   0.073,   0.506,  -5.000,5104482
   6.959,   0.073,   0.506,  -5.000,5105584
   6.959,   0.073,   0.506,  -5.000,5106688
   6.956,   0.073,   0.505,  -5.000,5107790
   6.959,   0.073,   0.506,  -5.000,5108889
   6.956,   0.073,   0.506,  -5.000,5109990
   6.956,   0.073,   0.506,  -5.000,5111090
   6.956,   0.073,   0.506,  -5.000,5112192
   6.956,   0.073,   0.505,  -5.000,5113290
   6.956,   0.073,   0.506,  -5.000,5114391
   6.956,   0.073,   0.506,  -5.000,5115491
   6.956,   0.073,   0.506,  -5.000,5116594
   6.956,   0.073,   0.506,  -5.000,5117691
   6.956,   0.073,   0.506,  -5.000,5118800
   6.956,   0.073,   0.506,  -5.000,5119899
   6.956,   0.073,   0.505,  -5.000,5121001
   6.956,   0.073,   0.505,  -5.000,5122099
   6.956,   0.073,   0.505,  -5.000,5123202
   6.956,   0.073,   0.506,  -5.000,5124300
   6.956,   0.073,   0.506,  -5.000,5125403
   6.956,   0.073,   0.506,  -5.000,5126501
   6.956,   0.073,   0.506,  -5.000,5127604
   6.956,   0.073,   0.505,  -5.000,5128704
   6.956,   0.073,   0.506,  -5.000,5129804
   6.956,   0.073,   0.505,  -5.000,5130903
   6.956,   0.073,   0.505,  -5.000,5132010
   6.956,   0.073,   0.505,  -5.000,5133109
   6.956,   0.073,   0.506,  -5.000,5134210
   6.956,   0.073,   0.506,  -5.000,5135309
   6.956,   0.073,   0.506,  -5.000,5136412
   6.956,   0.073,   0.505,  -5.000,5137510
   6.956,   0.073,   0.505,  -5.000,5138613
   6.956,   0.073,   0.505,  -5.000,5139712
   6.956,   0.073,   0.506,  -5.000,5140814
   6.956,   0.073,   0.505,  -5.000,5141912
   6.956,   0.073,   0.506,  -5.000,5143013
   6.953,   0.073,   0.505,  -4.900,5144130
   6.953,   0.073,   0.506,  -4.900,5145233
   6.953,   0.073,   0.505,  -4.900,5146331
   6.953,   0.073,   0.505,  -4.900,5147431
   6.953,   0.073,   0.505,  -4.900,5148530
   6.953,   0.073,   0.506,  -4.900,5149633
   6.953,   0.073,   0.506,  -4.900,5150732
   6.953,   0.073,   0.505,  -4.900,5151834
   6.953,   0.073,   0.506,  -4.900,5152931
   6.953,   0.073,   0.506,  -4.900,5154035
   6.953,   0.073,   0.505,  -4.900,5155135
   6.953,   0.073,   0.505,  -4.900,5156241
   6.953,   0.073,   0.505,  -4.900,5157341
   6.953,   0.073,   0.505,  -4.900,5158443
   6.953,   0.073,   0.506,  -4.900,5159541
   6.953,   0.073,   0.506,  -4.900,5160642
   6.953,   0.073,   0.506,  -4.900,5161742
   6.953,   0.073,   0.505,  -4.900,5162844
   6.953,   0.073,   0.505,  -4.900,5163956
   6.953,   0.073,   0.505,  -4.900,5165059
   6.953,   0.073,   0.505,  -4.900,5166157
   6.953,   0.073,   0.506,  -4.900,5167260
   6.953,   0.073,   0.505,  -4.900,5168358
   6.953,   0.073,   0.506,  -4.900,5169466
   6.953,   0.073,   0.506,  -4.900,5170566
   6.953,   0.073,   0.506,  -4.900,5171667
   6.953,   0.073,   0.505,  -4.900,5172765
   6.953,   0.073,   0.506,  -4.900,5173868
   6.953,   0.073,   0.506,  -4.900,5174967
   6.953,   0.073,   0.505,  -4.900,5176069
   6.953,   0.073,   0.505,  -4.900,5177166
   6.953,   0.073,   0.505,  -4.900,5178269
   6.953,   0.073,   0.506,  -4.900,5179368
   6.953,   0.073,   0.506,  -4.900,5180470
   6.953,   0.073,   0.506,  -4.800,5181574
   6.950,   0.073,   0.504,  -4.800,5182675
   6.953,   0.073,   0.506,  -4.900,5183774
   6.950,   0.073,   0.504,  -4.900,5184875
   6.950,   0.073,   0.504,  -4.900,5185975
   6.950,   0.073,   0.504,  -4.900,5187078
   6.950,   0.073,   0.504,  -4.900,5188176
   6.950,   0.073,   0.504,  -4.900,5189285
   6.950,   0.073,   0.505,  -4.900,5190385
   6.950,   0.073,   0.505,  -4.900,5191488
   6.950,   0.073,   0.504,  -4.800,5192586
   6.950,   0.073,   0.504,  -4.800,5193687
   6.950,   0.073,   0.504,  -4.800,5194791
   6.950,   0.073,   0.504,  -4.800,5195893
   6.950,   0.073,   0.504,  -4.800,5196991
   6.950,   0.073,   0.504,  -4.800,5198094
   6.950,   0.073,   0.504,  -4.800,5199193
   6.950,   0.073,   0.504,  -4.800,5200295
   6.950,   0.073,   0.504,  -4.800,5201393
   6.950,   0.073,   0.504,  -4.800,5202496
   6.950,   0.073,   0.504,  -4.800,5203596
   6.950,   0.073,   0.504,  -4.800,5204697
   6.950,   0.073,   0.504,  -4.800,5205794
   6.950,   0.073,   0.504,  -4.800,5206903
   6.950,   0.073,   0.504,  -4.800,5208002
   6.950,   0.073,   0.504,  -4.800,5209103
   6.950,   0.073,   0.504,  -4.800,5210203
   6.950,   0.073,   0.504,  -4.800,5211305
   6.950,   0.073,   0.504,  -4.800,5212404
   6.950,   0.073,   0.504,  -4.800,5213505
   6.950,   0.073,   0.504,  -4.800,5214604
   6.950,   0.073,   0.505,  -4.800,5215707
   6.950,   0.073,   0.504,  -4.800,5216805
   6.950,   0.073,   0.504,  -4.800,5217907
   6.947,   0.073,   0.504,  -4.800,5219012
   6.947,   0.073,   0.504,  -4.800,5220114
   6.947,   0.073,   0.504,  -4.800,5221213
   6.947,   0.073,   0.504,  -4.800,5222315
   6.947,   0.073,   0.505,  -4.800,5223414
   6.947,   0.073,   0.504,  -4.800,5224516
   6.947,   0.073,   0.505,  -4.800,5225614
   6.947,   0.073,   0.504,  -4.800,5226716
   6.947,   0.073,   0.504,  -4.800,5227815
   6.947,   0.073,   0.504,  -4.800,5228917
   6.947,   0.073,   0.504,  -4.700,5230015
   6.947,   0.073,   0.504,  -4.700,5231118
   6.947,   0.073,   0.504,  -4.800,5232222
   6.947,   0.073,   0.504,  -4.800,5233323
   6.947,   0.073,   0.504,  -4.700,5234422
   6.947,   0.073,   0.504,  -4.700,5235525
   6.947,   0.073,   0.504,  -4.700,5236624
   6.947,   0.073,   0.504,  -4.700,5237725
   6.947,   0.073,   0.504,  -4.700,5238824
   6.947,   0.073,   0.504,  -4.700,5239927
   6.947,   0.073,   0.504,  -4.700,5241026
   6.947,   0.073,   0.504,  -4.700,5242127
   6.947,   0.073,   0.504,  -4.700,5243226
   6.947,   0.073,   0.504,  -4.700,5244334
   6.947,   0.073,   0.505,  -4.700,5245431
   6.947,   0.073,   0.504,  -4.700,5246534
   6.947,   0.073,   0.504,  -4.700,5247634
   6.947,   0.073,   0.504,  -4.700,5248736
   6.947,   0.073,   0.504,  -4.700,5249833
   6.947,   0.073,   0.504,  -4.700,5250935
   6.947,   0.073,   0.504,  -4.700,5252035
   6.947,   0.073,   0.504,  -4.700,5253136
   6.947,   0.073,   0.504,  -4.700,5254235
   6.947,   0.073,   0.504,  -4.700,5255336
   6.944,   0.073,   0.504,  -4.700,5256441
   6.944,   0.073,   0.504,  -4.700,5257542
   6.944,   0.073,   0.504,  -4.700,5258641
   6.944,   0.073,   0.504,  -4.700,5259744
   6.944,   0.073,   0.504,  -4.700,5260843
   6.944,   0.073,   0.504,  -4.700,5261944
   6.944,   0.073,   0.504,  -4.700,5263043
   6.944,   0.073,   0.504,  -4.700,5264146
   6.944,   0.073,   0.504,  -4.700,5265245
   6.944,   0.073,   0.504,  -4.700,5266347
   6.944,   0.073,   0.504,  -4.700,5267445
   6.944,   0.073,   0.504,  -4.700,5268548
   6.944,   0.073,   0.504,  -4.700,5269651
   6.944,   0.073,   0.504,  -4.700,5270754
   6.944,   0.073,   0.504,  -4.700,5271853
   6.944,   0.073,   0.504,  -4.700,5272955
   6.944,   0.073,   0.504,  -4.600,5274053
   6.944,   0.073,   0.504,  -4.600,5275156
   6.944,   0.073,   0.504,  -4.600,5276256
   6.944,   0.073,   0.504,  -4.600,5277358
   6.944,   0.073,   0.504,  -4.600,5278455
   6.944,   0.073,   0.504,  -4.600,5279557
   6.944,   0.073,   0.504,  -4.600,5280657
   6.941,   0.073,   0.504,  -4.600,5281763
   6.944,   0.073,   0.504,  -4.600,5282863
   6.941,   0.073,   0.504,  -4.600,5283964
   6.941,   0.073,   0.504,  -4.600,5285063
   6.941,   0.073,   0.504,  -4.600,5286165
   6.941,   0.073,   0.504,  -4.600,5287264
   6.941,   0.073,   0.504,  -4.600,5288367
   6.941,   0.073,   0.504,  -4.600,5289465
   6.941,   0.073,   0.504,  -4.600,5290566
   6.941,   0.073,   0.504,  -4.600,5291665
   6.941,   0.073,   0.504,  -4.600,5292768
   6.941,   0.073,   0.504,  -4.600,5293867
   6.941,   0.073,   0.504,  -4.600,5294973
   6.941,   0.073,   0.504,  -4.600,5296087
   6.941,   0.073,   0.504,  -4.600,5297188
   6.941,   0.073,   0.504,  -4.600,5298286
   6.941,   0.073,   0.504,  -4.600,5299389
   6.941,   0.073,   0.504,  -4.600,5300488
   6.941,   0.073,   0.504,  -4.600,5301590
   6.941,   0.073,   0.504,  -4.600,5302687
   6.941,   0.073,   0.504,  -4.600,5303790
   6.941,   0.073,   0.504,  -4.600,5304890
   6.941,   0.073,   0.504,  -4.600,5305991
   6.941,   0.073,   0.504,  -4.600,5307095
   6.941,   0.073,   0.504,  -4.600,5308197
   6.941,   0.073,   0.504,  -4.500,5309296
   6.941,   0.073,   0.504,  -4.500,5310397
   6.941,   0.073,   0.504,  -4.500,5311497
   6.941,   0.073,   0.504,  -4.500,5312600
   6.941,   0.073,   0.504,  -4.500,5313698
   6.938,   0.073,   0.503,  -4.500,5314799
   6.938,   0.073,   0.503,  -4.500,5315899
   6.938,   0.073,   0.503,  -4.500,5317002
   6.938,   0.073,   0.503,  -4.500,5318099
   6.938,   0.073,   0.504,  -4.500,5319207
   6.938,   0.073,   0.503,  -4.500,5320307
   6.938,   0.073,   0.503,  -4.500,5321409
   6.938,   0.073,   0.503,  -4.500,5322507
   6.938,   0.073,   0.503,  -4.500,5323610
   6.938,   0.073,   0.503,  -4.500,5324709
   6.938,   0.073,   0.503,  -4.500,5325811
   6.938,   0.073,   0.503,  -4.500,5326909
   6.938,   0.073,   0.503,  -4.500,5328012
   6.938,   0.073,   0.503,  -4.500,5329111
   6.938,   0.073,   0.503,  -4.500,5330213
   6.938,   0.073,   0.503,  -4.500,5331311
   6.938,   0.073,   0.503,  -4.500,5332419
   6.938,   0.073,   0.503,  -4.500,5333518
   6.938,   0.073,   0.503,  -4.500,5334619
   6.938,   0.073,   0.503,  -4.500,5335718
   6.938,   0.073,   0.503,  -4.500,5336821
   6.938,   0.073,   0.503,  -4.500,5337919
   6.938,   0.073,   0.503,  -4.500,5339022
   6.938,   0.073,   0.503,  -4.500,5340121
   6.938,   0.073,   0.503,  -4.500,5341223
   6.938,   0.073,   0.503,  -4.400,5342322
   6.938,   0.073,   0.503,  -4.400,5343423
   6.938,   0.073,   0.503,  -4.400,5344528
   6.938,   0.073,   0.503,  -4.400,5345629
   6.934,   0.073,   0.503,  -4.400,5346727
   6.934,   0.073,   0.503,  -4.400,5347829
   6.934,   0.073,   0.503,  -4.400,5348929
   6.934,   0.073,   0.503,  -4.400,5350031
   6.934,   0.073,   0.503,  -4.400,5351129
   6.934,   0.073,   0.503,  -4.400,5352230
   6.934,   0.073,   0.503,  -4.400,5353330
   6.934,   0.073,   0.503,  -4.400,5354432
   6.934,   0.073,   0.503,  -4.400,5355530
   6.934,   0.073,   0.503,  -4.400,5356638
   6.934,   0.073,   0.503,  -4.400,5357736
   6.934,   0.073,   0.503,  -4.400,5358837
   6.934,   0.073,   0.503,  -4.400,5359936
   6.934,   0.073,   0.503,  -4.400,5361039
   6.934,   0.073,   0.503,  -4.400,5362138
   6.934,   0.073,   0.503,  -4.400,5363238
   6.934,   0.073,   0.503,  -4.400,5364337
   6.934,   0.073,   0.503,  -4.400,5365440
   6.934,   0.073,   0.503,  -4.400,5366539
   6.934,   0.073,   0.503,  -4.400,5367640
   6.934,   0.073,   0.503,  -4.400,5368739
   6.934,   0.073,   0.503,  -4.400,5369846
   6.934,   0.073,   0.503,  -4.400,5370944
   6.934,   0.073,   0.503,  -4.400,5372047
   6.934,   0.073,   0.503,  -4.400,5373147
   6.934,   0.073,   0.503,  -4.400,5374247
   6.934,   0.073,   0.503,  -4.400,5375346
   6.934,   0.073,   0.503,  -4.400,5376448
   6.934,   0.073,   0.503,  -4.400,5377548
   6.931,   0.073,   0.503,  -4.400,5378650
   6.934,   0.073,   0.503,  -4.300,5379747
   6.931,   0.073,   0.503,  -4.300,5380849
   6.931,   0.073,   0.503,  -4.400,5381954
   6.931,   0.073,   0.503,  -4.400,5383055
   6.931,   0.073,   0.503,  -4.300,5384154
   6.931,   0.073,   0.503,  -4.300,5385256
   6.931,   0.073,   0.503,  -4.300,5386355
   6.931,   0.073,   0.503,  -4.300,5387456
   6.931,   0.073,   0.503,  -4.300,5388555
   6.931,   0.073,   0.503,  -4.300,5389658
   6.931,   0.073,   0.503,  -4.300,5390756
   6.931,   0.073,   0.503,  -4.300,5391857
   6.931,   0.073,   0.503,  -4.300,5392957
   6.931,   0.073,   0.503,  -4.300,5394059
   6.931,   0.073,   0.503,  -4.300,5395163
   6.931,   0.073,   0.503,  -4.300,5396265
   6.931,   0.073,   0.503,  -4.300,5397364
   6.931,   0.073,   0.503,  -4.300,5398467
   6.931,   0.073,   0.503,  -4.300,5399565
